,A1 NumberofProtons,X3 NumberofProtons,X4 NumberofProtons,Ion NumberofProtons,A1 NumberofNeutrons,X4 NumberofNeutrons,Ion NumberofNeutrons,A1 Number of Shells,X3 Number of Shells,A1 Specific Heat,A2 Specific Heat,X3 Specific Heat,X4 Specific Heat,Ion Specific Heat,A2 Density,X2 Density,Ion Density,A1 AtomicRadius,X4 AtomicRadius,Ion AtomicRadius,A1 Firstlonization,A2 Firstlonization,X3 Firstlonization,X4 Firstlonization,Ion Firstlonization,A2  AtomicMass,B  AtomicMass,X4 AtomicMass,Ion AtomicMass,A1 Melting Point,A2 Melting Point,X1 Melting Point,X3 Melting Point,Ion Melting Point,Without ion Final Energy(ev),With ion Final Energy(ev),Ion Energy(ev),8,16,52,Adsorption energy(ev)
317,55,35,35,20,78,45,20,6,4,0.242,0.242,0.474,0.474,0.647,1.87,3.12,1.54,3.3,1.1,2.2,3.8939,3.8939,11.8138,11.8138,6.1132,132.905,118.71,79.904,40.078,301.7,301.7,266.05,266.05,1112.15,-5461.108635,-6468.621722,-1002.3398,0.0,0.0,0.0,-5.17328642
318,55,35,35,12,78,45,12,6,4,0.242,0.242,0.474,0.474,1.023,1.87,3.12,1.74,3.3,1.1,1.7,3.8939,3.8939,11.8138,11.8138,7.6462,132.905,118.71,79.904,24.305,301.7,301.7,266.05,266.05,923.15,-5461.108635,-7150.160305,-1688.2915,0.0,0.0,0.0,-0.76016936
319,55,35,35,9,78,45,10,6,4,0.242,0.242,0.474,0.474,0.824,1.87,3.12,0.0017,3.3,1.1,0.57,3.8939,3.8939,11.8138,11.8138,17.4228,132.905,118.71,79.904,18.998,301.7,301.7,266.05,266.05,53.63,-5461.108635,-6121.395633,-656.7593,0.0,0.0,0.0,-3.52769741
320,3,35,35,3,4,45,4,2,4,3.582,3.582,0.474,0.474,3.582,0.534,3.12,0.534,2.1,1.1,2.1,5.3917,5.3917,11.8138,11.8138,5.3917,6.941,207.2,79.904,6.941,453.85,453.85,266.05,266.05,453.85,-7694.23077,-7896.908529,-200.0479,0.0,0.0,0.0,-2.629859272
321,3,35,35,30,4,45,35,2,4,3.582,3.582,0.474,0.474,0.388,0.534,3.12,7.13,2.1,1.1,1.5,5.3917,5.3917,11.8138,11.8138,9.3942,6.941,207.2,79.904,65.38,453.85,453.85,266.05,266.05,692.88,-7694.23077,-9727.021551,-2035.5843,0.0,0.0,0.0,2.793518701
322,3,35,35,19,4,45,20,2,4,3.582,3.582,0.474,0.474,0.757,0.534,3.12,0.862,2.1,1.1,2.8,5.3917,5.3917,11.8138,11.8138,4.3407,6.941,207.2,79.904,39.098,453.85,453.85,266.05,266.05,336.5,-7694.23077,-8487.980714,-790.3531,0.0,0.0,0.0,-3.396844849
323,3,35,35,11,4,45,12,2,4,3.582,3.582,0.474,0.474,1.228,0.534,3.12,0.971,2.1,1.1,2.2,5.3917,5.3917,11.8138,11.8138,5.1391,6.941,207.2,79.904,22.99,453.85,453.85,266.05,266.05,371.15,-7694.23077,-9001.34388,-1304.181,0.0,0.0,0.0,-2.932110251
324,3,35,35,13,4,45,14,2,4,3.582,3.582,0.474,0.474,0.897,0.534,3.12,2.7,2.1,1.1,1.8,5.3917,5.3917,11.8138,11.8138,5.9858,6.941,207.2,79.904,26.982,453.85,453.85,266.05,266.05,933.4,-7694.23077,-7800.792,-107.1302,0.0,0.0,0.0,0.568969699
325,3,35,35,20,4,45,20,2,4,3.582,3.582,0.474,0.474,0.647,0.534,3.12,1.54,2.1,1.1,2.2,5.3917,5.3917,11.8138,11.8138,6.1132,6.941,207.2,79.904,40.078,453.85,453.85,266.05,266.05,1112.15,-7694.23077,-8700.051778,-1002.3398,0.0,0.0,0.0,-3.481208078
326,3,35,35,12,4,45,12,2,4,3.582,3.582,0.474,0.474,1.023,0.534,3.12,1.74,2.1,1.1,1.7,5.3917,5.3917,11.8138,11.8138,7.6462,6.941,207.2,79.904,24.305,453.85,453.85,266.05,266.05,923.15,-7694.23077,-9382.103642,-1688.2915,0.0,0.0,0.0,0.41862778
327,3,35,35,9,4,45,10,2,4,3.582,3.582,0.474,0.474,0.824,0.534,3.12,0.0017,2.1,1.1,0.57,5.3917,5.3917,11.8138,11.8138,17.4228,6.941,207.2,79.904,18.998,453.85,453.85,266.05,266.05,53.63,-7694.23077,-8358.56725,-656.7593,0.0,0.0,0.0,-7.577180309
328,11,35,35,3,12,45,4,3,4,1.228,1.228,0.474,0.474,3.582,0.971,3.12,0.534,2.2,1.1,2.1,5.1391,5.1391,11.8138,11.8138,5.3917,22.99,207.2,79.904,6.941,371.15,371.15,266.05,266.05,453.85,-9899.854619,-10103.11087,-200.0479,0.0,0.0,0.0,-3.208354722
329,11,35,35,30,12,45,35,3,4,1.228,1.228,0.474,0.474,0.388,0.971,3.12,7.13,2.2,1.1,1.5,5.1391,5.1391,11.8138,11.8138,9.3942,22.99,207.2,79.904,65.38,371.15,371.15,266.05,266.05,692.88,-9899.854619,-11933.09894,-2035.5843,0.0,0.0,0.0,2.339983328
330,11,35,35,19,12,45,20,3,4,1.228,1.228,0.474,0.474,0.757,0.971,3.12,0.862,2.2,1.1,2.8,5.1391,5.1391,11.8138,11.8138,4.3407,22.99,207.2,79.904,39.098,371.15,371.15,266.05,266.05,336.5,-9899.854619,-10693.29861,-790.3531,0.0,0.0,0.0,-3.090886542
331,11,35,35,11,12,45,12,3,4,1.228,1.228,0.474,0.474,1.228,0.971,3.12,0.971,2.2,1.1,2.2,5.1391,5.1391,11.8138,11.8138,5.1391,22.99,207.2,79.904,22.99,371.15,371.15,266.05,266.05,371.15,-9899.854619,-11206.2711,-1304.181,0.0,0.0,0.0,-2.235478592
332,11,35,35,13,12,45,14,3,4,1.228,1.228,0.474,0.474,0.897,0.971,3.12,2.7,2.2,1.1,1.8,5.1391,5.1391,11.8138,11.8138,5.9858,22.99,207.2,79.904,26.982,371.15,371.15,266.05,266.05,933.4,-9899.854619,-10003.79026,-107.1302,0.0,0.0,0.0,3.194554868
333,11,35,35,20,12,45,20,3,4,1.228,1.228,0.474,0.474,0.647,0.971,3.12,1.54,2.2,1.1,2.2,5.1391,5.1391,11.8138,11.8138,6.1132,22.99,207.2,79.904,40.078,371.15,371.15,266.05,266.05,1112.15,-9899.854619,-10905.95763,-1002.3398,0.0,0.0,0.0,-3.763210792
334,11,35,35,12,12,45,12,3,4,1.228,1.228,0.474,0.474,1.023,0.971,3.12,1.74,2.2,1.1,1.7,5.1391,5.1391,11.8138,11.8138,7.6462,22.99,207.2,79.904,24.305,371.15,371.15,266.05,266.05,923.15,-9899.854619,-11589.51334,-1688.2915,0.0,0.0,0.0,-1.367225082
335,11,35,35,9,12,45,10,3,4,1.228,1.228,0.474,0.474,0.824,0.971,3.12,0.0017,2.2,1.1,0.57,5.1391,5.1391,11.8138,11.8138,17.4228,22.99,207.2,79.904,18.998,371.15,371.15,266.05,266.05,53.63,-9899.854619,-10562.53569,-656.7593,0.0,0.0,0.0,-5.921768822
336,19,35,35,3,20,45,4,4,4,0.757,0.757,0.474,0.474,3.582,0.862,3.12,0.534,2.8,1.1,2.1,4.3407,4.3407,11.8138,11.8138,5.3917,39.098,207.2,79.904,6.941,336.5,336.5,266.05,266.05,453.85,-8874.309696,-9077.608862,-200.0479,0.0,0.0,0.0,-3.251266291
337,19,35,35,30,20,45,35,4,4,0.757,0.757,0.474,0.474,0.388,0.862,3.12,7.13,2.8,1.1,1.5,4.3407,4.3407,11.8138,11.8138,9.3942,39.098,207.2,79.904,65.38,336.5,336.5,266.05,266.05,692.88,-8874.309696,-10907.9322,-2035.5843,0.0,0.0,0.0,1.961799659
338,19,35,35,19,20,45,20,4,4,0.757,0.757,0.474,0.474,0.757,0.862,3.12,0.862,2.8,1.1,2.8,4.3407,4.3407,11.8138,11.8138,4.3407,39.098,207.2,79.904,39.098,336.5,336.5,266.05,266.05,336.5,-8874.309696,-9667.359894,-790.3531,0.0,0.0,0.0,-2.697098285
339,19,35,35,11,20,45,12,4,4,0.757,0.757,0.474,0.474,1.228,0.862,3.12,0.971,2.8,1.1,2.2,4.3407,4.3407,11.8138,11.8138,5.1391,39.098,207.2,79.904,22.99,336.5,336.5,266.05,266.05,371.15,-8874.309696,-10180.42806,-1304.181,0.0,0.0,0.0,-1.937367321
340,19,35,35,13,20,45,14,4,4,0.757,0.757,0.474,0.474,0.897,0.862,3.12,2.7,2.8,1.1,1.8,4.3407,4.3407,11.8138,11.8138,5.9858,39.098,207.2,79.904,26.982,336.5,336.5,266.05,266.05,933.4,-8874.309696,-8979.284581,-107.1302,0.0,0.0,0.0,2.155314893
341,19,35,35,20,20,45,20,4,4,0.757,0.757,0.474,0.474,0.647,0.862,3.12,1.54,2.8,1.1,2.2,4.3407,4.3407,11.8138,11.8138,6.1132,39.098,207.2,79.904,40.078,336.5,336.5,266.05,266.05,1112.15,-8874.309696,-9880.813491,-1002.3398,0.0,0.0,0.0,-4.163995735
342,19,35,35,12,20,45,12,4,4,0.757,0.757,0.474,0.474,1.023,0.862,3.12,1.74,2.8,1.1,1.7,4.3407,4.3407,11.8138,11.8138,7.6462,39.098,207.2,79.904,24.305,336.5,336.5,266.05,266.05,923.15,-8874.309696,-10562.68304,-1688.2915,0.0,0.0,0.0,-0.081841731
343,19,35,35,9,20,45,10,4,4,0.757,0.757,0.474,0.474,0.824,0.862,3.12,0.0017,2.8,1.1,0.57,4.3407,4.3407,11.8138,11.8138,17.4228,39.098,207.2,79.904,18.998,336.5,336.5,266.05,266.05,53.63,-8874.309696,-9535.324441,-656.7593,0.0,0.0,0.0,-4.255445634
344,37,35,35,3,48,45,4,5,4,0.363,0.363,0.474,0.474,3.582,1.53,3.12,0.534,3.0,1.1,2.1,4.1771,4.1771,11.8138,11.8138,5.3917,85.468,207.2,79.904,6.941,312.79,312.79,266.05,266.05,453.85,-8672.777297,-8876.247754,-200.0479,0.0,0.0,0.0,-3.422556462
345,37,35,35,30,48,45,35,5,4,0.363,0.363,0.474,0.474,0.388,1.53,3.12,7.13,3.0,1.1,1.5,4.1771,4.1771,11.8138,11.8138,9.3942,85.468,207.2,79.904,65.38,312.79,312.79,266.05,266.05,692.88,-8672.777297,-10706.86014,-2035.5843,0.0,0.0,0.0,1.50145417
346,37,35,35,19,48,45,20,5,4,0.363,0.363,0.474,0.474,0.757,1.53,3.12,0.862,3.0,1.1,2.8,4.1771,4.1771,11.8138,11.8138,4.3407,85.468,207.2,79.904,39.098,312.79,312.79,266.05,266.05,336.5,-8672.777297,-9465.970218,-790.3531,0.0,0.0,0.0,-2.839820998
347,37,35,35,11,48,45,12,5,4,0.363,0.363,0.474,0.474,1.228,1.53,3.12,0.971,3.0,1.1,2.2,4.1771,4.1771,11.8138,11.8138,5.1391,85.468,207.2,79.904,22.99,312.79,312.79,266.05,266.05,371.15,-8672.777297,-9978.983124,-1304.181,0.0,0.0,0.0,-2.024826475
348,37,35,35,13,48,45,14,5,4,0.363,0.363,0.474,0.474,0.897,1.53,3.12,2.7,3.0,1.1,1.8,4.1771,4.1771,11.8138,11.8138,5.9858,85.468,207.2,79.904,26.982,312.79,312.79,266.05,266.05,933.4,-8672.777297,-8778.458348,-107.1302,0.0,0.0,0.0,1.449149644
349,37,35,35,20,48,45,20,5,4,0.363,0.363,0.474,0.474,0.647,1.53,3.12,1.54,3.0,1.1,2.2,4.1771,4.1771,11.8138,11.8138,6.1132,85.468,207.2,79.904,40.078,312.79,312.79,266.05,266.05,1112.15,-8672.777297,-9680.039702,-1002.3398,0.0,0.0,0.0,-4.922604798
350,37,35,35,12,48,45,12,5,4,0.363,0.363,0.474,0.474,1.023,1.53,3.12,1.74,3.0,1.1,1.7,4.1771,4.1771,11.8138,11.8138,7.6462,85.468,207.2,79.904,24.305,312.79,312.79,266.05,266.05,923.15,-8672.777297,-10361.5665,-1688.2915,0.0,0.0,0.0,-0.49769957
351,37,35,35,9,48,45,10,5,4,0.363,0.363,0.474,0.474,0.824,1.53,3.12,0.0017,3.0,1.1,0.57,4.1771,4.1771,11.8138,11.8138,17.4228,85.468,207.2,79.904,18.998,312.79,312.79,266.05,266.05,53.63,-8672.777297,-9333.30047,-656.7593,0.0,0.0,0.0,-3.763873228
352,55,35,35,3,78,45,4,6,4,0.242,0.242,0.474,0.474,3.582,1.87,3.12,0.534,3.3,1.1,2.1,3.8939,3.8939,11.8138,11.8138,5.3917,132.905,207.2,79.904,6.941,301.7,301.7,266.05,266.05,453.85,-8842.112292,-9045.746155,-200.0479,0.0,0.0,0.0,-3.585963918
353,55,35,35,30,78,45,35,6,4,0.242,0.242,0.474,0.474,0.388,1.87,3.12,7.13,3.3,1.1,1.5,3.8939,3.8939,11.8138,11.8138,9.3942,132.905,207.2,79.904,65.38,301.7,301.7,266.05,266.05,692.88,-8842.112292,-10876.98409,-2035.5843,0.0,0.0,0.0,0.712497018
354,55,35,35,19,78,45,20,6,4,0.242,0.242,0.474,0.474,0.757,1.87,3.12,0.862,3.3,1.1,2.8,3.8939,3.8939,11.8138,11.8138,4.3407,132.905,207.2,79.904,39.098,301.7,301.7,266.05,266.05,336.5,-8842.112292,-9635.575,-790.3531,0.0,0.0,0.0,-3.10960854
355,55,35,35,11,78,45,12,6,4,0.242,0.242,0.474,0.474,1.228,1.87,3.12,0.971,3.3,1.1,2.2,3.8939,3.8939,11.8138,11.8138,5.1391,132.905,207.2,79.904,22.99,301.7,301.7,266.05,266.05,371.15,-8842.112292,-10148.28132,-1304.181,0.0,0.0,0.0,-1.988023562
356,55,35,35,13,78,45,14,6,4,0.242,0.242,0.474,0.474,0.897,1.87,3.12,2.7,3.3,1.1,1.8,3.8939,3.8939,11.8138,11.8138,5.9858,132.905,207.2,79.904,26.982,301.7,301.7,266.05,266.05,933.4,-8842.112292,-8948.974611,-107.1302,0.0,0.0,0.0,0.267880575
357,55,35,35,20,78,45,20,6,4,0.242,0.242,0.474,0.474,0.647,1.87,3.12,1.54,3.3,1.1,2.2,3.8939,3.8939,11.8138,11.8138,6.1132,132.905,207.2,79.904,40.078,301.7,301.7,266.05,266.05,1112.15,-8842.112292,-9850.122982,-1002.3398,0.0,0.0,0.0,-5.670890481
358,55,35,35,12,78,45,12,6,4,0.242,0.242,0.474,0.474,1.023,1.87,3.12,1.74,3.3,1.1,1.7,3.8939,3.8939,11.8138,11.8138,7.6462,132.905,207.2,79.904,24.305,301.7,301.7,266.05,266.05,923.15,-8842.112292,-10531.44647,-1688.2915,0.0,0.0,0.0,-1.042678632
359,55,35,35,9,78,45,10,6,4,0.242,0.242,0.474,0.474,0.824,1.87,3.12,0.0017,3.3,1.1,0.57,3.8939,3.8939,11.8138,11.8138,17.4228,132.905,207.2,79.904,18.998,301.7,301.7,266.05,266.05,53.63,-8842.112292,-9502.192275,-656.7593,0.0,0.0,0.0,-3.320683492
360,3,53,53,3,4,74,4,2,5,3.582,3.582,0.214,0.214,3.582,0.534,4.93,0.534,2.1,1.3,2.1,5.3917,5.3917,10.4513,10.4513,5.3917,6.941,72.64,126.904,6.941,453.85,453.85,386.65,386.65,453.85,-6131.508999,-6334.453773,-200.0479,0.0,0.0,0.571428571,-2.896874273
361,3,53,53,30,4,74,35,2,5,3.582,3.582,0.214,0.214,0.388,0.534,4.93,7.13,2.1,1.3,1.5,5.3917,5.3917,10.4513,10.4513,9.3942,6.941,72.64,126.904,65.38,453.85,453.85,386.65,386.65,692.88,-6131.508999,-8165.14679,-2035.5843,0.0,0.0,0.571428571,1.946509322
362,3,53,53,19,4,74,20,2,5,3.582,3.582,0.214,0.214,0.757,0.534,4.93,0.862,2.1,1.3,2.8,5.3917,5.3917,10.4513,10.4513,4.3407,6.941,72.64,126.904,39.098,453.85,453.85,386.65,386.65,336.5,-6131.508999,-6925.12544,-790.3531,0.0,0.0,0.571428571,-3.263341069
363,3,53,53,11,4,74,12,2,5,3.582,3.582,0.214,0.214,1.228,0.534,4.93,0.971,2.1,1.3,2.2,5.3917,5.3917,10.4513,10.4513,5.1391,6.941,72.64,126.904,22.99,453.85,453.85,386.65,386.65,371.15,-6131.508999,-7438.209109,-1304.181,0.0,0.0,0.571428571,-2.519109838
364,3,53,53,13,4,74,14,2,5,3.582,3.582,0.214,0.214,0.897,0.534,4.93,2.7,2.1,1.3,1.8,5.3917,5.3917,10.4513,10.4513,5.9858,6.941,72.64,126.904,26.982,453.85,453.85,386.65,386.65,933.4,-6131.508999,-6236.485713,-107.1302,0.0,0.0,0.571428571,2.153486384
365,3,53,53,20,4,74,20,2,5,3.582,3.582,0.214,0.214,0.647,0.534,4.93,1.54,2.1,1.3,2.2,5.3917,5.3917,10.4513,10.4513,6.1132,6.941,72.64,126.904,40.078,453.85,453.85,386.65,386.65,1112.15,-6131.508999,-7137.350856,-1002.3398,0.0,0.0,0.571428571,-3.5020574
366,3,53,53,12,4,74,12,2,5,3.582,3.582,0.214,0.214,1.023,0.534,4.93,1.74,2.1,1.3,1.7,5.3917,5.3917,10.4513,10.4513,7.6462,6.941,72.64,126.904,24.305,453.85,453.85,386.65,386.65,923.15,-6131.508999,-7820.112327,-1688.2915,0.0,0.0,0.571428571,-0.311828017
367,3,53,53,9,4,74,10,2,5,3.582,3.582,0.214,0.214,0.824,0.534,4.93,0.0017,2.1,1.3,0.57,5.3917,5.3917,10.4513,10.4513,17.4228,6.941,72.64,126.904,18.998,453.85,453.85,386.65,386.65,53.63,-6131.508999,-6794.942031,-656.7593,0.0,0.0,0.571428571,-6.673732386
368,11,53,53,3,12,74,4,3,5,1.228,1.228,0.214,0.214,3.582,0.971,4.93,0.534,2.2,1.3,2.1,5.1391,5.1391,10.4513,10.4513,5.3917,22.99,72.64,126.904,6.941,371.15,371.15,386.65,386.65,453.85,-8337.023484,-8540.411113,-200.0479,0.0,0.0,0.571428571,-3.339728773
369,11,53,53,30,12,74,35,3,5,1.228,1.228,0.214,0.214,0.388,0.971,4.93,7.13,2.2,1.3,1.5,5.1391,5.1391,10.4513,10.4513,9.3942,22.99,72.64,126.904,65.38,371.15,371.15,386.65,386.65,692.88,-8337.023484,-10371.32404,-2035.5843,0.0,0.0,0.571428571,1.283746535
370,11,53,53,19,12,74,20,3,5,1.228,1.228,0.214,0.214,0.757,0.971,4.93,0.862,2.2,1.3,2.8,5.1391,5.1391,10.4513,10.4513,4.3407,22.99,72.64,126.904,39.098,371.15,371.15,386.65,386.65,336.5,-8337.023484,-9130.288203,-790.3531,0.0,0.0,0.571428571,-2.911618234
371,11,53,53,11,12,74,12,3,5,1.228,1.228,0.214,0.214,1.228,0.971,4.93,0.971,2.2,1.3,2.2,5.1391,5.1391,10.4513,10.4513,5.1391,22.99,72.64,126.904,22.99,371.15,371.15,386.65,386.65,371.15,-8337.023484,-9643.44873,-1304.181,0.0,0.0,0.571428571,-2.244245986
372,11,53,53,13,12,74,14,3,5,1.228,1.228,0.214,0.214,0.897,0.971,4.93,2.7,2.2,1.3,1.8,5.1391,5.1391,10.4513,10.4513,5.9858,22.99,72.64,126.904,26.982,371.15,371.15,386.65,386.65,933.4,-8337.023484,-8442.845227,-107.1302,0.0,0.0,0.571428571,1.308457481
373,11,53,53,20,12,74,20,3,5,1.228,1.228,0.214,0.214,0.647,0.971,4.93,1.54,2.2,1.3,2.2,5.1391,5.1391,10.4513,10.4513,6.1132,22.99,72.64,126.904,40.078,371.15,371.15,386.65,386.65,1112.15,-8337.023484,-9343.450666,-1002.3398,0.0,0.0,0.571428571,-4.087381641
374,11,53,53,12,12,74,12,3,5,1.228,1.228,0.214,0.214,1.023,0.971,4.93,1.74,2.2,1.3,1.7,5.1391,5.1391,10.4513,10.4513,7.6462,22.99,72.64,126.904,24.305,371.15,371.15,386.65,386.65,923.15,-8337.023484,-10025.36037,-1688.2915,0.0,0.0,0.571428571,-0.045381935
375,11,53,53,9,12,74,10,3,5,1.228,1.228,0.214,0.214,0.824,0.971,4.93,0.0017,2.2,1.3,0.57,5.1391,5.1391,10.4513,10.4513,17.4228,22.99,72.64,126.904,18.998,371.15,371.15,386.65,386.65,53.63,-8337.023484,-8998.651401,-656.7593,0.0,0.0,0.571428571,-4.868616741
376,19,53,53,3,20,74,4,4,5,0.757,0.757,0.214,0.214,3.582,0.862,4.93,0.534,2.8,1.3,2.1,4.3407,4.3407,10.4513,10.4513,5.3917,39.098,72.64,126.904,6.941,336.5,336.5,386.65,386.65,453.85,-7311.272416,-7514.890359,-200.0479,0.0,0.0,0.571428571,-3.570042727
377,19,53,53,30,20,74,35,4,5,0.757,0.757,0.214,0.214,0.388,0.862,4.93,7.13,2.8,1.3,1.5,4.3407,4.3407,10.4513,10.4513,9.3942,39.098,72.64,126.904,65.38,336.5,336.5,386.65,386.65,692.88,-7311.272416,-9346.241441,-2035.5843,0.0,0.0,0.571428571,0.615274524
378,19,53,53,19,20,74,20,4,5,0.757,0.757,0.214,0.214,0.757,0.862,4.93,0.862,2.8,1.3,2.8,4.3407,4.3407,10.4513,10.4513,4.3407,39.098,72.64,126.904,39.098,336.5,336.5,386.65,386.65,336.5,-7311.272416,-8104.625941,-790.3531,0.0,0.0,0.571428571,-3.000425173
379,19,53,53,11,20,74,12,4,5,0.757,0.757,0.214,0.214,1.228,0.862,4.93,0.971,2.8,1.3,2.2,4.3407,4.3407,10.4513,10.4513,5.1391,39.098,72.64,126.904,22.99,336.5,336.5,386.65,386.65,371.15,-7311.272416,-8617.622625,-1304.181,0.0,0.0,0.571428571,-2.169208992
380,19,53,53,13,20,74,14,4,5,0.757,0.757,0.214,0.214,0.897,0.862,4.93,2.7,2.8,1.3,1.8,4.3407,4.3407,10.4513,10.4513,5.9858,39.098,72.64,126.904,26.982,336.5,336.5,386.65,386.65,933.4,-7311.272416,-7418.466394,-107.1302,0.0,0.0,0.571428571,-0.063778507
381,19,53,53,20,20,74,20,4,5,0.757,0.757,0.214,0.214,0.647,0.862,4.93,1.54,2.8,1.3,2.2,4.3407,4.3407,10.4513,10.4513,6.1132,39.098,72.64,126.904,40.078,336.5,336.5,386.65,386.65,1112.15,-7311.272416,-8318.431717,-1002.3398,0.0,0.0,0.571428571,-4.819501567
382,19,53,53,12,20,74,12,4,5,0.757,0.757,0.214,0.214,1.023,0.862,4.93,1.74,2.8,1.3,1.7,4.3407,4.3407,10.4513,10.4513,7.6462,39.098,72.64,126.904,24.305,336.5,336.5,386.65,386.65,923.15,-7311.272416,-9000.254382,-1688.2915,0.0,0.0,0.571428571,-0.690465708
383,19,53,53,9,20,74,10,4,5,0.757,0.757,0.214,0.214,0.824,0.862,4.93,0.0017,2.8,1.3,0.57,4.3407,4.3407,10.4513,10.4513,17.4228,39.098,72.64,126.904,18.998,336.5,336.5,386.65,386.65,53.63,-7311.272416,-7972.120444,-656.7593,0.0,0.0,0.571428571,-4.088727741
384,37,53,53,3,48,74,4,5,5,0.363,0.363,0.214,0.214,3.582,1.53,4.93,0.534,3.0,1.3,2.1,4.1771,4.1771,10.4513,10.4513,5.3917,85.468,72.64,126.904,6.941,312.79,312.79,386.65,386.65,453.85,-7109.915657,-7313.663079,-200.0479,0.0,0.0,0.571428571,-3.6995217
385,37,53,53,30,48,74,35,5,5,0.363,0.363,0.214,0.214,0.388,1.53,4.93,7.13,3.0,1.3,1.5,4.1771,4.1771,10.4513,10.4513,9.3942,85.468,72.64,126.904,65.38,312.79,312.79,386.65,386.65,692.88,-7109.915657,-9145.000531,-2035.5843,0.0,0.0,0.571428571,0.499425599
386,37,53,53,19,48,74,20,5,5,0.363,0.363,0.214,0.214,0.757,1.53,4.93,0.862,3.0,1.3,2.8,4.1771,4.1771,10.4513,10.4513,4.3407,85.468,72.64,126.904,39.098,312.79,312.79,386.65,386.65,336.5,-7109.915657,-7903.425593,-790.3531,0.0,0.0,0.571428571,-3.156836351
387,37,53,53,11,48,74,12,5,5,0.363,0.363,0.214,0.214,1.228,1.53,4.93,0.971,3.0,1.3,2.2,4.1771,4.1771,10.4513,10.4513,5.1391,85.468,72.64,126.904,22.99,312.79,312.79,386.65,386.65,371.15,-7109.915657,-8416.088452,-1304.181,0.0,0.0,0.571428571,-1.991794827
388,37,53,53,13,48,74,14,5,5,0.363,0.363,0.214,0.214,0.897,1.53,4.93,2.7,3.0,1.3,1.8,4.1771,4.1771,10.4513,10.4513,5.9858,85.468,72.64,126.904,26.982,312.79,312.79,386.65,386.65,933.4,-7109.915657,-7217.663247,-107.1302,0.0,0.0,0.571428571,-0.617390147
389,37,53,53,20,48,74,20,5,5,0.363,0.363,0.214,0.214,0.647,1.53,4.93,1.54,3.0,1.3,2.2,4.1771,4.1771,10.4513,10.4513,6.1132,85.468,72.64,126.904,40.078,312.79,312.79,386.65,386.65,1112.15,-7109.915657,-8117.363489,-1002.3398,0.0,0.0,0.571428571,-5.108031851
390,37,53,53,12,48,74,12,5,5,0.363,0.363,0.214,0.214,1.023,1.53,4.93,1.74,3.0,1.3,1.7,4.1771,4.1771,10.4513,10.4513,7.6462,85.468,72.64,126.904,24.305,312.79,312.79,386.65,386.65,923.15,-7109.915657,-8799.181584,-1688.2915,0.0,0.0,0.571428571,-0.97442747
391,37,53,53,9,48,74,10,5,5,0.363,0.363,0.214,0.214,0.824,1.53,4.93,0.0017,3.0,1.3,0.57,4.1771,4.1771,10.4513,10.4513,17.4228,85.468,72.64,126.904,18.998,312.79,312.79,386.65,386.65,53.63,-7109.915657,-7770.277551,-656.7593,0.0,0.0,0.571428571,-3.602593513
392,55,53,53,3,78,74,4,6,5,0.242,0.242,0.214,0.214,3.582,1.87,4.93,0.534,3.3,1.3,2.1,3.8939,3.8939,10.4513,10.4513,5.3917,132.905,72.64,126.904,6.941,301.7,301.7,386.65,386.65,453.85,-7279.26879,-7483.312344,-200.0479,0.0,0.0,0.571428571,-3.995653647
393,55,53,53,30,78,74,35,6,5,0.242,0.242,0.214,0.214,0.388,1.87,4.93,7.13,3.3,1.3,1.5,3.8939,3.8939,10.4513,10.4513,9.3942,132.905,72.64,126.904,65.38,301.7,301.7,386.65,386.65,692.88,-7279.26879,-9314.936541,-2035.5843,0.0,0.0,0.571428571,-0.083450109
394,55,53,53,19,78,74,20,6,5,0.242,0.242,0.214,0.214,0.757,1.87,4.93,0.862,3.3,1.3,2.8,3.8939,3.8939,10.4513,10.4513,4.3407,132.905,72.64,126.904,39.098,301.7,301.7,386.65,386.65,336.5,-7279.26879,-8072.879262,-790.3531,0.0,0.0,0.571428571,-3.257371416
395,55,53,53,11,78,74,12,6,5,0.242,0.242,0.214,0.214,1.228,1.87,4.93,0.971,3.3,1.3,2.2,3.8939,3.8939,10.4513,10.4513,5.1391,132.905,72.64,126.904,22.99,301.7,301.7,386.65,386.65,371.15,-7279.26879,-8585.721806,-1304.181,0.0,0.0,0.571428571,-2.272015647
396,55,53,53,13,78,74,14,6,5,0.242,0.242,0.214,0.214,0.897,1.87,4.93,2.7,3.3,1.3,1.8,3.8939,3.8939,10.4513,10.4513,5.9858,132.905,72.64,126.904,26.982,301.7,301.7,386.65,386.65,933.4,-7279.26879,-7388.073908,-107.1302,0.0,0.0,0.571428571,-1.674917321
397,55,53,53,20,78,74,20,6,5,0.242,0.242,0.214,0.214,0.647,1.87,4.93,1.54,3.3,1.3,2.2,3.8939,3.8939,10.4513,10.4513,6.1132,132.905,72.64,126.904,40.078,301.7,301.7,386.65,386.65,1112.15,-7279.26879,-8285.500756,-1002.3398,0.0,0.0,0.571428571,-3.89216521
398,55,53,53,12,78,74,12,6,5,0.242,0.242,0.214,0.214,1.023,1.87,4.93,1.74,3.3,1.3,1.7,3.8939,3.8939,10.4513,10.4513,7.6462,132.905,72.64,126.904,24.305,301.7,301.7,386.65,386.65,923.15,-7279.26879,-8969.13887,-1688.2915,0.0,0.0,0.571428571,-1.578579333
