,A1 NumberofProtons,A2 NumberofProtons,B NumberofProtons,X1 NumberofProtons,X2 NumberofProtons,X3 NumberofProtons,X4 NumberofProtons,Ion NumberofProtons,A1 NumberofNeutrons,A2 NumberofNeutrons,B NumberofNeutrons,X1 NumberofNeutrons,X2 NumberofNeutrons,X3 NumberofNeutrons,X4 NumberofNeutrons,Ion NumberofNeutrons,A1 Number of Shells,A2 Number of Shells,B Number of Shells,X1 Number of Shells,X2 Number of Shells,X3 Number of Shells,X4 Number of Shells,Ion Number of Shells,A1 Specific Heat,A2 Specific Heat,B Specific Heat,X1 Specific Heat,X2 Specific Heat,X3 Specific Heat,X4 Specific Heat,Ion Specific Heat,A1 Density,A2 Density,B Density,X1 Density,X2 Density,X3 Density,X4 Density,Ion Density,A1 AtomicRadius,A2 AtomicRadius,B AtomicRadius,X1 AtomicRadius,X2 AtomicRadius,X3 AtomicRadius,X4 AtomicRadius,Ion AtomicRadius,A1 Firstlonization,A2 Firstlonization,B Firstlonization,X1 Firstlonization,X2 Firstlonization,X3 Firstlonization,X4 Firstlonization,Ion Firstlonization,A1 AtomicMass,A2  AtomicMass,B  AtomicMass,X1 AtomicMass,X2 AtomicMass,X3 AtomicMass,X4 AtomicMass,Ion AtomicMass,A1 Melting Point,A2 Melting Point,B Melting Point,X1 Melting Point,X2 Melting Point,X3 Melting Point,X4 Melting Point,Ion Melting Point,Adsorption energy(ev)
X4 AtomicRadius,0.03708681262189138,0.043512978508507945,0.11671786756209508,0.771773533652363,0.7841088667587753,0.8159949909532191,0.9261648729673192,-1.457723547170218e-16,0.03312949110811459,0.043308067668762856,0.115482525803017,0.7463656552739952,0.7536577603396386,0.7884542274536978,0.8935954949308805,-2.844896211476759e-16,0.04240413628073716,0.04143175991491207,0.12154848046105508,0.8016418366833562,0.8222471716536175,0.8505017364954448,0.9690145572227985,-1.752693215205935e-18,-0.04949824799253753,-0.01956749065565106,-0.12108820974038512,-0.7973557642782427,-0.8307329369553915,-0.8425659938074541,-0.9800026885368078,8.373415846643267e-17,0.04420229461400827,0.03877426086135299,0.11529434717092678,0.7080129727411787,0.7080292415109931,0.7541794633544248,0.843402888485631,-1.0839264452071257e-16,0.038996219147782014,0.04662515139819606,0.12319595074287022,0.8150002775824556,0.8478785134562996,0.8681751135841803,1.0,2.2136510058637604e-16,-0.041474118375253416,-0.04350148491280434,-0.10898273453137924,-0.8068063626528703,-0.8432225065887996,-0.8629438181568788,-0.9926384245289984,-2.757691067067651e-18,0.035095793674570934,0.04359760323474135,0.11591142879820895,0.755823346409741,0.7648325247472618,0.7986968555090896,0.9053810569602007,-4.2136608983931666e-17,-0.04978028390085651,-0.02894631309774395,-0.1087407558434272,0.8149434184735728,0.847989354412062,0.8520659902380803,0.9745035073802519,-3.7804556132952084e-16,0.21093251086067621
Ion AtomicRadius,-4.1648466758247774e-17,1.208909487510605e-16,9.313962963703611e-17,1.5635683014387915e-16,1.0114636252509011e-16,-2.479857710274916e-17,-8.085116473988254e-17,0.11031904836829445,1.7660779458565623e-16,-2.481926806735971e-17,1.1077499368097723e-16,-1.321930034672205e-16,1.2705421877370713e-17,1.546117969984542e-16,-1.5910760681688074e-16,0.05944791236389049,-3.2530142123045406e-17,-4.7108175150587124e-17,-8.457907932626998e-16,4.876919479068216e-16,3.673236519366573e-16,6.21250956124039e-16,-9.459842270741252e-17,0.5158639025329588,1.2787228595465109e-17,-2.276420187591475e-17,8.932586621188878e-17,-2.378844991814304e-16,1.008021436724964e-16,-2.0080156573633538e-16,-2.7790578958527253e-16,0.17363346122610318,-3.219562891244259e-16,3.428183583417487e-16,-1.8931176683798846e-16,-3.197571491804324e-17,2.855785891131086e-16,5.4265857636230866e-17,-5.315843495329468e-18,-0.11608566888063755,-3.9915290747947814e-16,1.0467724954428326e-15,-3.192783581802213e-16,-1.6534560436126716e-16,-3.2243679269146916e-18,-2.124563710136091e-18,2.2136510058637604e-16,1.0,3.1164055136204475e-16,6.237870086202456e-16,2.6791789438699755e-16,-2.1083099042779484e-16,-2.932093088700744e-16,5.3768462942535754e-17,-5.5389711799210535e-17,-0.9348271275349447,9.094462573909761e-17,1.3039890405480405e-16,1.476917981274482e-16,1.6902111287378937e-16,-5.762741047386029e-17,-2.7673598203574038e-17,1.9067778103274825e-16,0.08192569593674827,3.3125540238473305e-16,-8.384890728211228e-17,1.7274671443969167e-16,2.1054684492712512e-16,1.4395527127986064e-16,-2.9667405695101405e-17,3.415704051904356e-16,0.24798498896650223,0.25699941480075966
A1 Firstlonization,-0.9143189119865793,-0.8984876404304047,-0.07139229771099938,-0.06395655553352547,-0.06760503462574645,-0.11763371726666559,-0.04441380085080883,-5.531076059794708e-16,-0.8741084527547338,-0.8641900728597527,-0.0708482016992987,-0.06730999502440156,-0.06950325160320989,-0.12160979075404325,-0.045022363147985425,-5.956461032740219e-16,-0.9698295500347944,-0.9434198558748274,-0.07321359027315338,-0.057049158984738634,-0.0630255685976221,-0.10855608808759387,-0.04234193447805645,-9.150764202976938e-17,0.8661010662165548,0.8267799898134413,0.07308086580453707,0.05121642496947504,0.06152775114500973,0.10742078050803348,0.052281150312718364,3.238741099856755e-16,-0.8407304284896752,-0.8361517953183082,-0.07076383108969767,-0.06428873264256885,-0.06429362442591598,-0.11214516266237878,-0.0361519147330175,-1.017475463896655e-15,-0.9924044709073323,-0.9592325482694312,-0.07291226222491654,-0.04595316823119734,-0.05559822198663258,-0.09468585504969483,-0.041474118375253416,3.1164055136204475e-16,1.0,0.9617410091115048,0.06152733694497368,0.038323844484127026,0.04904933701857207,0.08202328889359489,0.03634963981648457,-3.300519732429586e-16,-0.8925558328732716,-0.8801008679609329,-0.0710391091882119,-0.06611218945473081,-0.0688037252794972,-0.1201328014147972,-0.044697718955966664,-5.551966506018579e-16,0.9327411615673213,0.8973266750683505,0.06135899993649905,-0.06503696398629027,-0.07621958635177811,-0.11089477177458024,-0.04488624148804335,-7.965156263928318e-17,-0.11804660948585144
A2 Firstlonization,-0.8752968356949975,-0.91369134821493,-0.0511347785315969,-0.06438588261900637,-0.0676024174241194,-0.11318876986544114,-0.034318436713730874,-1.7040505881746008e-15,-0.8362088097090193,-0.8748317933039375,-0.05001868936290138,-0.06439557361354749,-0.06631886369462249,-0.11396358196434705,-0.03228395206436148,-1.7824316126942962e-15,-0.9296822704101764,-0.9690636784425342,-0.056331578083659566,-0.06318741854361312,-0.06850150280903118,-0.10976431719950848,-0.037171429378453705,-8.714616169995361e-16,0.8290368425000971,0.8616014929180584,0.05572549553456346,0.062266056870257894,0.07144130037374048,0.11309685950481142,0.05031530222634259,1.5899710909548555e-15,-0.8019998623528684,-0.8402579863424664,-0.04985272297074496,-0.06032702933933605,-0.06033130965484974,-0.10402174140235627,-0.02389998007842311,-3.130166099743491e-15,-0.9541054201573539,-0.9923694047036556,-0.06061108338269038,-0.05994840702227357,-0.06859494709315687,-0.10387645658776745,-0.04350148491280434,6.237870086202456e-16,0.9617410091115048,1.0,0.06169843257211633,0.05635515058675306,0.06600775321946845,0.09570485320659314,0.04298855400177665,1.2147184649628498e-16,-0.8541275576280122,-0.8925870693991272,-0.05040075092498792,-0.06439612769127183,-0.06676094914585817,-0.11363362591009113,-0.032908757859489254,-1.7162518014191216e-15,0.8939041249605685,0.9318386488925346,0.06164766590959687,-0.07061557981891485,-0.0804514403026288,-0.11200666753326978,-0.03941703902425746,-1.693950484264724e-15,-0.12284875426801929
B Firstlonization,-0.050691425373359106,-0.07676889033956542,-0.6877118757158477,-0.11518631295911745,-0.11958646061813177,-0.15741948017127091,-0.1362083497871048,1.822178852111261e-15,-0.04857059676256136,-0.07994512274200148,-0.6656881709638827,-0.10300982620116386,-0.10559813975181216,-0.15115374348445815,-0.1390588260696946,1.9250736673117278e-15,-0.053942170914156755,-0.06791666986426328,-0.7951849526087448,-0.1340767464683733,-0.14153739359187592,-0.1658436353666064,-0.12916780977960787,1.6006793259675313e-15,0.03957611077810479,0.030997656453328984,0.7820997087626305,0.14071109035346693,0.15351755846461185,0.16001911459673965,0.1012087961793817,-1.8005919774499633e-15,-0.03847041286091362,-0.06939900887641232,-0.6624371076573171,-0.09771812836173127,-0.09772389774179005,-0.14757670926863792,-0.14345066844625012,3.497458379802085e-15,-0.06183084093762892,-0.06906833269577839,-0.896143809135358,-0.15451856868500086,-0.16692611351114708,-0.17010228269018496,-0.10898273453137924,2.6791789438699755e-16,0.06152733694497368,0.06169843257211633,1.0,0.16411432653638555,0.17814641336743292,0.17106333764234768,0.09901467480664211,-1.6228666835556563e-15,-0.049505314116059414,-0.07864104171626525,-0.6731951947007799,-0.10747607299697452,-0.11067804495392049,-0.15352530493074373,-0.13824055984689518,1.897213884175864e-15,0.046753345566535376,0.043054872685621595,0.9999912253600727,-0.14171416034274056,-0.15509321682756502,-0.16511329925559695,-0.12681964135392518,2.2782734753433466e-15,0.022414287103095235
X1 Firstlonization,-0.05946903612275491,-0.08110435522176788,-0.11121085440825404,-0.8870110236646415,-0.8816383763137072,-0.844923475972845,-0.7040777908570073,-2.7881897431055026e-16,-0.06318461638820219,-0.08751803436052322,-0.10755036339093882,-0.8442351501292142,-0.8408833552890765,-0.8069966725981141,-0.6683992514883317,-1.4234303636588276e-16,-0.05124383210049226,-0.06681901910718292,-0.1291210031307473,-0.9443665593357047,-0.9358232371998045,-0.8966936574578543,-0.7563276114873762,-3.8560546585841733e-16,0.0338737660930642,0.01984811998198302,0.126935317307872,0.9687294025947878,0.9501613085709816,0.9196436462481286,0.7748008604290822,2.724883501256427e-16,-0.05923048114694711,-0.0695205399643772,-0.10701024466308001,-0.7904988785140677,-0.7904913525101365,-0.7587574590226891,-0.6311160243780302,-6.609982030364478e-16,-0.04342846001038144,-0.0667736566741686,-0.146059922624065,-0.9941132911234506,-0.9789351167792315,-0.9425634207770092,-0.8068063626528703,-2.1083099042779484e-16,0.038323844484127026,0.05635515058675306,0.16411432653638555,1.0,0.9823551628356123,0.9473069106450742,0.8179639857815874,1.99771163903113e-16,-0.06147480948033524,-0.0846332044787369,-0.10879777279907168,-0.8598777081098222,-0.8558280977768049,-0.8207985127274566,-0.681302944610106,-3.174138154709887e-16,0.03707013078878863,0.03287186352807138,0.1641224220856954,-0.9502898682467075,-0.9253642289992919,-0.9014673631484303,-0.759275842310203,-3.824581479064388e-16,-0.19062817085680647
X2 Firstlonization,-0.054651311112736654,-0.075219391101904,-0.14088633858819521,-0.8765147948463659,-0.8825508276208112,-0.865694740673767,-0.7440689315836697,-1.3170496758023472e-16,-0.055446386188767856,-0.07889589134897632,-0.13747528066573397,-0.8353250941714775,-0.8387976723435435,-0.826275381785319,-0.708605018558072,1.1814310811612316e-16,-0.05317144750292875,-0.06745164917554836,-0.1570050637040339,-0.931363866209844,-0.9417329517066823,-0.9198711030487013,-0.7952361806206871,-3.028048106694283e-16,0.04343231826787344,0.028049402826674185,0.15509879727367742,0.9528830816400939,0.9679107588054445,0.9359568080055478,0.8133158796958686,1.214223933660798e-16,-0.048288691204890266,-0.057346474663603056,-0.1369691912623423,-0.7831261212912958,-0.7831338068490862,-0.7814828220958614,-0.6686755775423115,-2.707397486007489e-16,-0.05070609147631891,-0.07298077877748081,-0.1708754186705619,-0.9777273258151277,-0.9938685869071743,-0.9660893422453313,-0.8432225065887996,-2.932093088700744e-16,0.04904933701857207,0.06600775321946845,0.17814641336743292,0.9823551628356123,1.0,0.9727278829039198,0.8514950871664225,2.049523368642795e-16,-0.05493436444415209,-0.07712596351477147,-0.1386414186686728,-0.8504050446876878,-0.8547431093561645,-0.840696533373788,-0.7214262035394292,-2.0707807542402083e-16,0.04577259917888675,0.04023093617370732,0.17803883201884751,-0.9368608999624771,-0.9487913585503284,-0.9232656030549774,-0.7987163451080619,-1.2008311622492805e-16,-0.19098599857306994
X3 Firstlonization,-0.06523034295364799,-0.08192787387841391,-0.11798096957905772,-0.8426921963643537,-0.8512094210577789,-0.8874304998330447,-0.754554086868696,-1.19969966827257e-16,-0.061211432009945846,-0.08089592666701728,-0.11422296629777716,-0.8025093440588233,-0.807468073290628,-0.8466649365419948,-0.7174665575361232,9.97550673003007e-18,-0.0737541777374632,-0.08424694816190517,-0.13630987005196885,-0.8964580633794942,-0.9109413644820329,-0.9434390290800547,-0.8082314628783823,-1.8625950395255797e-16,0.07176367039925743,0.05390389465956866,0.13407929561358636,0.9160765419832122,0.9385221516978324,0.9681658783781522,0.8401011725507251,1.362448760217887e-16,-0.05025893653802033,-0.05563802306004954,-0.11366817561471806,-0.7532865798929224,-0.7532975858778155,-0.7961667186425532,-0.6701855317145791,-3.4085053426271784e-16,-0.0790225763240324,-0.09771853544231249,-0.15350437252079355,-0.9419069808218293,-0.9649173342751516,-0.9937018952428799,-0.8629438181568788,5.3768462942535754e-17,0.08202328889359489,0.09570485320659314,0.17106333764234768,0.9473069106450742,0.9727278829039198,1.0,0.8714812357815223,-1.8824361476814295e-16,-0.06276101927118685,-0.08113565186897562,-0.11550398677883267,-0.8172351924301621,-0.8233987242816604,-0.8615010390821334,-0.7307586634094415,-2.2159042066431845e-16,0.07465185404272678,0.06628912962459994,0.17105988231806088,-0.9102817855189106,-0.9305965217035598,-0.948318469546342,-0.8138631311774871,-1.1011788353925126e-16,-0.2040715894894681
X4 Firstlonization,-0.02955186430779489,-0.0398758929445196,-0.10067721510256301,-0.7403736851108295,-0.7515388614401219,-0.7796573751949568,-0.8779859485290435,8.8954481630073e-16,-0.025331405112548878,-0.039283079138792164,-0.09940524089495878,-0.7077082028025204,-0.7142749309723587,-0.7448835089836191,-0.8371046625995955,1.0248471138962763e-15,-0.03599247921251538,-0.03888841761806733,-0.10594997951900906,-0.783167512010932,-0.8019607120207748,-0.8272778134296277,-0.9364851268057957,4.023320162681132e-16,0.046452520185118015,0.018168368803827564,0.10540775425468978,0.7930575391329543,0.8234748001918347,0.8357657437886739,0.9642054309528152,-2.7701451277541655e-16,-0.03575395840335318,-0.03350098017544753,-0.09921293497338078,-0.6673169293288862,-0.6673315474188427,-0.7076127446751178,-0.7859024705334884,1.3280625656701443e-15,-0.0330486706928147,-0.04552147762789005,-0.10864842072647589,-0.8159855879346588,-0.846167425311788,-0.8658346879118284,-0.9926384245289984,-5.5389711799210535e-17,0.03634963981648457,0.04298855400177665,0.09901467480664211,0.8179639857815874,0.8514950871664225,0.8714812357815223,1.0,-4.759110522744515e-16,-0.027360796674138828,-0.039717846494401104,-0.09984491008562374,-0.7197347078909686,-0.7278630851690344,-0.7576588971480712,-0.8518172287466839,7.764072807414651e-16,0.04553250954179773,0.027410528929377283,0.09882578708902771,-0.7953976245682391,-0.8250763878584704,-0.8294399678596877,-0.9419987011143265,8.816943254704528e-16,-0.21811975691043192
Ion Firstlonization,3.2103374805843003e-16,1.394767258172834e-16,-5.851861718995894e-17,1.3627998318439754e-18,-5.140576166439495e-17,2.5996647300442414e-16,1.7265985511357682e-16,-0.05247667341984193,7.458149247748887e-17,-4.4673775706038416e-17,-2.5912848114058096e-16,1.5247191485401181e-16,-1.055400533383084e-16,2.1652436915903495e-16,3.2675191557056986e-16,-0.015758727257189284,2.1464036420915738e-16,5.399191191483085e-16,8.798646653789244e-16,1.2675964734657518e-16,2.796203188329785e-16,-3.9529353685570714e-16,7.17963198693958e-17,-0.42948277805597596,-1.0926769494499568e-16,-1.1113131306999986e-16,-3.9345118609081107e-16,-4.2260432700911814e-17,-3.7378367306939064e-16,-1.5165552000468076e-16,-2.1810951056839664e-16,-0.25795296504667586,5.227736570291263e-16,-4.689644105180367e-16,-2.8130093147041565e-18,1.1558802546859416e-16,-1.7474335153054644e-16,2.4186321176147144e-16,2.438859490218152e-16,-0.020358357689086268,3.879952776042263e-16,-8.937645270150644e-16,-2.4302358468125523e-16,4.620927210702661e-16,1.0339263279712416e-16,4.664030858344302e-16,-2.757691067067651e-18,-0.9348271275349447,-3.300519732429586e-16,1.2147184649628498e-16,-1.6228666835556563e-15,1.99771163903113e-16,2.049523368642795e-16,-1.8824361476814295e-16,-4.759110522744515e-16,1.0,2.503633072862832e-18,4.412800167203143e-17,-3.819522980946347e-16,-9.983904130981585e-17,3.2340680172332906e-16,1.9251497305112292e-16,-3.146191586401831e-16,-0.03212537633425994,-7.003543488275678e-16,1.2509462081202463e-17,-8.268641555979558e-16,7.715883942907378e-17,1.4682734694080692e-16,3.600363272815073e-16,-2.0650079185270406e-16,-0.4390047446741294,-0.2631324473434335
A1 AtomicMass,0.9984241714047078,0.9561763847317243,0.0580210518424725,0.08671439727353066,0.08481359022260317,0.11210555594287444,0.04895769000649136,-2.5822980485695234e-18,0.9990538778708535,0.9563558584261314,0.05759939681692502,0.08949164592302153,0.08836636100221008,0.11869673064203592,0.05165473160190929,-1.7199710857998557e-16,0.9655270117373385,0.9259657908233726,0.05939118877481809,0.08034500758626076,0.07711223797886743,0.0985772729333203,0.04317593568589686,-2.440935663334228e-16,-0.7416010288010172,-0.7062684240988876,-0.059297769872459494,-0.0765564353394421,-0.07045054001308482,-0.09346143171953807,-0.044147289746379624,1.820521765646644e-17,0.9717389188110759,0.9343368068474401,0.057533811852297854,0.083958059519397,0.08395554777557696,0.11042625511264353,0.04617815190920951,-1.0488862951911826e-16,0.9317810107071339,0.8922144634435,0.059019207456100106,0.06986204064033977,0.06421107205944433,0.07851722239699302,0.035095793674570934,9.094462573909761e-17,-0.8925558328732716,-0.8541275576280122,-0.049505314116059414,-0.06147480948033524,-0.05493436444415209,-0.06276101927118685,-0.027360796674138828,2.503633072862832e-18,1.0,0.9574489604747546,0.05774761307828162,0.08848678414663042,0.08709929853245228,0.11628672030174161,0.05064004317144614,-2.371188140386922e-16,-0.8241777652976162,-0.7893816832504668,-0.049366531888896524,0.08813796301717526,0.08121940822594571,0.1008187777257322,0.04476175964491089,-4.96847947210253e-17,0.12319125185105317
A2  AtomicMass,0.9584850088010252,0.9985255566886675,0.07241175378296143,0.09285693204140699,0.09056690134848258,0.11209436674507064,0.04480679790705008,1.8610380700641618e-16,0.9546202461899321,0.9991190823408952,0.07119095800893209,0.09234136350254676,0.09097189250798131,0.11540607877006684,0.044833321729020416,1.360739855905435e-17,0.9363710413383464,0.9668323887890243,0.07784350744612469,0.0919375277673806,0.08810972519489879,0.10421602132193622,0.04383329399185037,-7.66597064296905e-17,-0.7277925252181567,-0.7362094121740053,-0.07723828588698967,-0.09636809825703531,-0.0892673335093003,-0.10687271597437627,-0.051323576711620994,-4.7149894962420096e-17,0.9234929970191056,0.972676419525779,0.07100819361799289,0.08336659858764921,0.08336351553550499,0.10448732761367,0.03762791498772171,1.6825462236550795e-16,0.9133982960086892,0.9324735641932589,0.08167767006450197,0.08980128807766033,0.08326028298587258,0.09295956684728422,0.04359760323474135,1.3039890405480405e-16,-0.8801008679609329,-0.8925870693991272,-0.07864104171626525,-0.0846332044787369,-0.07712596351477147,-0.08113565186897562,-0.039717846494401104,4.412800167203143e-17,0.9574489604747546,1.0,0.07161051273718806,0.0924827891728143,0.0908000809289896,0.11413984056224066,0.044746536208058116,6.866492983882376e-17,-0.8080704864896702,-0.8229761828841462,-0.07853458484209518,0.09964709725729827,0.09146872424565934,0.10699604880366688,0.04578462037906497,-4.0969527703931054e-17,0.13344689050969288
B  AtomicMass,0.05979928379451394,0.06962634872887066,0.9998037630008072,0.1239171267128051,0.13374036043167375,0.12500728340475897,0.15222169992595538,5.936198552817106e-16,0.056005132019710434,0.07282406241254218,0.9999489383028416,0.12338144730140636,0.1292522918758538,0.12317737883928677,0.15753660583293097,6.010871290379229e-16,0.06560743160176656,0.060017270845635344,0.9837017285371629,0.12300229474607158,0.13927206328092,0.12672943296194425,0.1402681223238896,4.457320886640837e-16,-0.059631420893002884,-0.02742244016239924,-0.9873057187510973,-0.0990931986310549,-0.12718631865727137,-0.09115744823753687,-0.12020177235563995,-3.81377283930786e-16,0.0532732100632694,0.06890009564460024,0.9998955444105384,0.12895552937224522,0.12896871113669037,0.13652008289139164,0.15503245108296812,9.835826943315796e-16,0.0696211926438097,0.057731660924380895,0.9314273968092486,0.11214235369667208,0.13872979432936716,0.11554262099830132,0.11591142879820895,1.476917981274482e-16,-0.0710391091882119,-0.05040075092498792,-0.6731951947007799,-0.10879777279907168,-0.1386414186686728,-0.11550398677883267,-0.09984491008562374,-3.819522980946347e-16,0.05774761307828162,0.07161051273718806,1.0,0.12380767095786104,0.1310278494963518,0.12419058624059647,0.15573115327238993,5.85425473810272e-16,-0.06468711528784599,-0.03790853940462832,-0.6700915387064307,0.11745904518949256,0.14792356870724907,0.12137092156342977,0.1402288249113632,5.118461873590735e-16,0.004421115623581209
X1 AtomicMass,0.08639223951174226,0.08924838218987734,0.12442979135837266,0.9984431071083324,0.9970492409590284,0.9415848740333761,0.8062898495596941,8.784080559858257e-17,0.09009394767075125,0.09513091926968477,0.1234715989281457,0.999544359931295,0.998726816510665,0.9415752249020126,0.8017324643062058,-2.4371080299505807e-16,0.07687617009142843,0.07584172139558516,0.1276571017665876,0.9797768458223719,0.9770873248372484,0.9267413982485267,0.8017374376269292,-4.2883914229591116e-17,-0.04536317248877948,-0.031188205302809496,-0.12741882084650055,-0.8842562980036078,-0.8743778160354916,-0.8386008227691991,-0.7350869515372919,-4.299640032466325e-17,0.08140962925499759,0.0788535749760141,0.12332311282565653,0.9839578043790324,0.9839563128808115,0.9298287630116784,0.7859530907875307,1.652634110807275e-16,0.07323509249296764,0.07430619463500834,0.12719309960472097,0.9066732599166376,0.899407223583824,0.8608934782178556,0.755823346409741,1.6902111287378937e-16,-0.06611218945473081,-0.06439612769127183,-0.10747607299697452,-0.8598777081098222,-0.8504050446876878,-0.8172351924301621,-0.7197347078909686,-9.983904130981585e-17,0.08848678414663042,0.0924827891728143,0.12380767095786104,1.0,0.9990007462623473,0.9423496086339052,0.8038984076405147,-5.41194177216248e-17,-0.054380682547154224,-0.04359391680432498,-0.10718362812769937,0.9688107978130841,0.9547800174471313,0.9226592191259699,0.7995237745540749,-6.5481735317539134e-18,0.16468068476945205
X2 AtomicMass,0.0854112444714246,0.08794888969946765,0.13160411929060958,0.9970967426381452,0.998420551470167,0.9475549780127271,0.8167356037462569,-6.15140951986692e-17,0.08842335429600932,0.0931850395175859,0.13071407536223983,0.998732825888458,0.9995414918571286,0.9473280717966428,0.8123377942403067,-3.279882564238052e-16,0.07748242385306808,0.07608041962768959,0.13435629508098593,0.9775487089168221,0.9793613817266594,0.9330309687611497,0.8117186304626791,-2.2095340603901826e-16,-0.04770400455782103,-0.03319625294041697,-0.13419108599262042,-0.8808515105727422,-0.8789607335579931,-0.8427978022562569,-0.7446188663164938,-5.610178249949956e-17,0.07895617035473465,0.0760598511812866,0.13057495607288158,0.9836365136413219,0.9836386486061758,0.9365213381319963,0.7959968889366785,-8.739944473830749e-17,0.07512187812087939,0.07585979735841515,0.13310188402003179,0.9031464907315582,0.9033277008846623,0.8668144850043651,0.7648325247472618,-5.762741047386029e-17,-0.0688037252794972,-0.06676094914585817,-0.11067804495392049,-0.8558280977768049,-0.8547431093561645,-0.8233987242816604,-0.7278630851690344,3.2340680172332906e-16,0.08709929853245228,0.0908000809289896,0.1310278494963518,0.9990007462623473,1.0,0.9482029181421908,0.8144471148490474,-2.0190691638084094e-16,-0.05654623481151572,-0.045409295971124426,-0.11035688013591742,0.9664126571278632,0.961147291122276,0.9285869341315246,0.8096108285025677,-1.5578349446194458e-16,0.16479418144243982
X3 AtomicMass,0.11736623937463783,0.11411182911716916,0.12603936736152643,0.9420471709616738,0.9499875139692223,0.9985676525668766,0.8516052560635651,1.5016047904684781e-16,0.11535424957333953,0.11423357195047569,0.1232287113132914,0.9412149115905263,0.9459688839551047,0.9995846584991929,0.8475171325491363,-7.642604463559691e-17,0.11856379961244455,0.11189458210874154,0.13916840858353247,0.9277015831535814,0.9405560078603974,0.9809613924344449,0.8452191482391794,-4.6773157699138566e-17,-0.09169441987657367,-0.07427738586908023,-0.13763253111885299,-0.8368676182693959,-0.8548557940832769,-0.8899803482129621,-0.7884816916507803,-1.372675834960442e-16,0.10407745992114252,0.09588770099918303,0.1228109605217937,0.9279845874813777,0.9279955006141831,0.9850950631510899,0.822902269716399,3.1805457734986564e-16,0.12274759057318478,0.11846330006679186,0.15008599619905788,0.8622417631114638,0.8809385563872019,0.9096559337673045,0.7986968555090896,-2.7673598203574038e-17,-0.1201328014147972,-0.11363362591009113,-0.15352530493074373,-0.8207985127274566,-0.840696533373788,-0.8615010390821334,-0.7576588971480712,1.9251497305112292e-16,0.11628672030174161,0.11413984056224066,0.12419058624059647,0.9423496086339052,0.9482029181421908,1.0,0.8494100357985395,1.8991500130307285e-17,-0.10321639138636649,-0.08863258001957593,-0.15340590696786405,0.9369670239735148,0.9537953549752728,0.9773575406364858,0.8455187031738411,9.62817244740509e-17,0.1720521853908134
X4 AtomicMass,0.05122946932014193,0.04391392199002536,0.15659544943157078,0.8015810189369602,0.8159027333966565,0.8481625896619636,0.9986378099240991,5.178323344807868e-16,0.049451971814523404,0.044836614952313496,0.1552667166243067,0.8040078293260247,0.8125857677191095,0.8487397605487838,0.9996140178821108,3.7992548827405716e-16,0.05037899080514709,0.038491211129033365,0.16131528841005233,0.7841098323662122,0.807552929646704,0.8341348788966129,0.9812628817026776,2.8096225339270273e-16,-0.042381189028195015,-0.017893959965161757,-0.16092898878837955,-0.6972863247055399,-0.7346936588736294,-0.7350344508672787,-0.8823277732902864,-3.4996369626085295e-16,0.06108575403732236,0.04809815911634592,0.15506199826790362,0.7966182990052585,0.7966377164385098,0.8492691008135766,0.9851831808486801,8.725305578892784e-16,0.046238586741636695,0.037386625471640345,0.16149157742075834,0.7197515298130426,0.756273465932665,0.7684722484358688,0.9053810569602007,1.9067778103274825e-16,-0.044697718955966664,-0.032908757859489254,-0.13824055984689518,-0.681302944610106,-0.7214262035394292,-0.7307586634094415,-0.8518172287466839,-3.146191586401831e-16,0.05064004317144614,0.044746536208058116,0.15573115327238993,0.8038984076405147,0.8144471148490474,0.8494100357985395,1.0,4.288247506085579e-16,-0.04737191479070296,-0.02592777147919845,-0.13788432186502014,0.7924694559361906,0.8311365094636042,0.8270384519632472,0.9774356266239782,4.762099740950953e-16,0.15962901984263386
