,adsorption_A1,adsorption_A2,adsorption_B,adsorption_X1,adsorption_X2,adsorption_X3,adsorption_X4
630,0.121317625,0.121317625,0.28674075,0.17863989,0.17863989,0.17863989,0.14312062
631,0.121317625,0.121317625,0.28674075,0.17863989,0.17863989,0.17863989,0.14312062
632,0.121317625,0.121317625,0.16268677,0.24290189,0.24290189,0.14312062,0.14312062
633,0.121317625,0.121317625,0.16268677,0.24290189,0.24290189,0.14312062,0.14312062
634,0.121317625,0.121317625,0.16268677,0.24290189,0.24290189,0.14312062,0.14312062
635,0.121317625,0.121317625,0.16268677,0.24290189,0.24290189,0.14312062,0.14312062
636,0.121317625,0.121317625,0.16268677,0.24290189,0.24290189,0.14312062,0.14312062
637,0.121317625,0.121317625,0.16268677,0.24290189,0.24290189,0.14312062,0.14312062
638,0.121317625,0.121317625,0.16268677,0.24290189,0.24290189,0.14312062,0.14312062
639,0.121317625,0.121317625,0.16268677,0.24290189,0.24290189,0.14312062,0.14312062
