,intercalation_A1,intercalation_A2,intercalation_B,intercalation_X1,intercalation_X2,intercalation_X3,intercalation_X4
629,0.1626041,0.1626041,0.18013851,0.054247532,0.054247532,0.054247532,0.080552846
630,0.1626041,0.1626041,0.18013851,0.054247532,0.054247532,0.054247532,0.080552846
631,0.1626041,0.1626041,0.18013851,0.054247532,0.054247532,0.054247532,0.080552846
632,0.1626041,0.1626041,0.2073872,0.084953666,0.084953666,0.080552846,0.080552846
633,0.1626041,0.1626041,0.2073872,0.084953666,0.084953666,0.080552846,0.080552846
634,0.1626041,0.1626041,0.2073872,0.084953666,0.084953666,0.080552846,0.080552846
635,0.1626041,0.1626041,0.2073872,0.084953666,0.084953666,0.080552846,0.080552846
636,0.1626041,0.1626041,0.2073872,0.084953666,0.084953666,0.080552846,0.080552846
637,0.1626041,0.1626041,0.2073872,0.084953666,0.084953666,0.080552846,0.080552846
638,0.1626041,0.1626041,0.2073872,0.084953666,0.084953666,0.080552846,0.080552846
639,0.1626041,0.1626041,0.2073872,0.084953666,0.084953666,0.080552846,0.080552846
